"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201610","경부선","노량진","525619","57360","494540","53348","20161108"
"201610","경부선","대방","436236","78867","419567","79023","20161108"
"201610","경부선","영등포","1294349","277435","1404884","280400","20161108"
"201610","경부선","신도림","109460","22633","111225","25437","20161108"
"201610","경부선","가산디지털단지","457125","31411","542825","34545","20161108"
"201610","경원선","방학","218336","107644","208482","106851","20161108"
"201610","경원선","청량리(서울시립대입구)","326435","141983","382012","154839","20161108"
"201610","경원선","도봉산","176424","93749","107238","75706","20161108"
"201610","경원선","망월사","223341","70596","225297","72733","20161108"
"201610","경원선","회룡","285890","145082","266850","145699","20161108"
"201610","경원선","의정부","600324","129066","631618","129760","20161108"
"201610","경원선","가능","181295","67204","169736","66535","20161108"
